item_name,brands,label
Can Coke Cherry 12 oz,coke,0
7.5 oz Can Pepsi,pepsi,1
Bottle Mountain Dew Zero Sugar 20oz(1),pepsi,1
Cherry Coke 20oz,coke,0
Pepsi 20 oz. BTL,pepsi,1
21 oz Coke Fountain Drink,coke,0
Bottled Diet Mtn Dew 01213405,pepsi,1
Cherry Pepsi 12oz Can,pepsi,1
Bottle Pepsi Diet,pepsi,1
Coke 12oz,coke,0
2 for $2.50  Coke,coke,0
Pepsi 12oz,pepsi,1
Diet Mountain Dew,pepsi,1
Diet Pepsi 20 oz,pepsi,1
Coca Cola Original 16oz,coke,0
BVC - 2 for $2 Coke,coke,0
Coke Beverage BLitz,coke,0
Coke Productsi 2 For $2.,coke,0
BVC - Coke_Vanilla (20 oz Bottle),coke,0
Diet Coke 12oz,coke,0
Canada Dry Ginger Ale,canada dry,2
Diet Coke Can Flavors,coke,0
Diet Pepsi Cherry 12oz,pepsi,1
Cherry Coke,coke,0
Coke Product,coke,0
Bottle Mountain Dew Throwback 20oz,pepsi,1
Mountain Dew Baja Blast ,pepsi,1
M NSM  | Pepsi | Original BTL 20 F,pepsi,1
Diet Mtn Dew,pepsi,1
BVC - Coke Diet 20 oz,coke,0
Pepsi btl 20oz,pepsi,1
Mexican Coke Li,coke,0
Mountain Dew Livewire,pepsi,1
Mountain Dew 12oz,pepsi,1
Bottle Coca Coke Classic 20oz,coke,0
Coke with Coffee Caramel,coke,0
BTL Diet Coke,coke,0
2  for 2.50 Coke,coke,0
BVC - Bottle Pepsi Diet Wild Che,pepsi,1
BVC- Soda 20 oz Coke Zero Orange Vanilla,coke,0
BVC - Bottle Pepsi Diet 20oz,pepsi,1
BVC Mountain Dew 20oz Diet,pepsi,1
BVC - Bottle Pepsi Diet 20oz 2,pepsi,1
BVC - Bottle Mountain Dew Voltag,pepsi,1
Soda Pepsi Zero Sugar 20oz Bottl,pepsi,1
Mtn Dew Rise Berry Blitz,pepsi,1
Coke/Pepsi Product,coke,0
BVC - Can Pepsi Diet 12oz,pepsi,1
Cherry Pepsi,pepsi,1
coke bottle mexican,coke,0
Cherry Vanilla Coke,coke,0
BVC - Pepsi 20oz Diet,pepsi,1
PEPSI bottle,pepsi,1
Asst. Can Coke - TDR,coke,0
Soda Coke Zero Cherry 20oz. Bottle,coke,0
"Coke, Diet 20 oz",coke,0
Diet Coke 7.5 oz,coke,0
Coca-Cola Bottle PX,coke,0
BVC - Bottle Diet Pepsi 20oz,pepsi,1
MTN Dew Major Melon,pepsi,1
BVC - diet pepsi,pepsi,1
Coke Products,coke,0
Dite Coke ,coke,0
Pepsi 20 oz,pepsi,1
BVC - Coke Reg 20 oz,coke,0
"MKT Coke, Diet 20oz",coke,0
BVR - Coke Cherry Zero 20oz,coke,0
Coca Cola Bottle Soda,coke,0
Bottle Diet Pepsi 20 oz,pepsi,1
12 oz Coca Cola Cup,coke,0
RT-Bottle Mountain Dew Code Red 20oz,pepsi,1
BVC - Coca Cola 355 ML,coke,0
BTL Coke Zero,coke,0
32oz Coca Cola Cup,coke,0
Coke20,coke,0
Pepsi 2 for 2.00,pepsi,1
Coca-Cola Bottle 16oz,coke,0
Diet Pepsi 20 oz bottle,pepsi,1
Coke Diet Coke,coke,0
Coca-Cola Zero 20oz,coke,0
Zero Sugar Coca Cola Dreamworld,coke,0
Pepsi 20oz Variety,pepsi,1
2 for 2.22 Pepsi,pepsi,1
BVC Coke Zero,coke,0
Bottle Coke Classic 12oz,coke,0
Soda Mountain Dew Can 12oz,pepsi,1
Mountain Dew 20oz,pepsi,1
Bev 20 oz Coke Diet,coke,0
Coke 20 oz.,coke,0
Bottle Coke Zero Cherry 20oz,coke,0
Diet Pepsi 12oz,pepsi,1
Mtn Dew Zero,pepsi,1
LG DIET COKE,coke,0
diet pepsi 20oz,pepsi,1
BVC- Soda 20 oz Mountain Dew Promo Flavors,pepsi,1
BVC-Bottle Coke Zero 20oz,coke,0
mountain dew,pepsi,1
Mountain Dew Baja Mango Gem,pepsi,1
BVC-Can Coke 12oz,coke,0
Coke Zero Cherry 12fl oz,coke,0
BVC Bottle Pepsi Wild Cherry 20z(1),pepsi,1
MTN DEW RISE,pepsi,1
Coke Cherry Zero 20oz,coke,0
Can Coke 12oz,coke,0
20oz Pepsi,pepsi,1
Can Pepsi 12oz,pepsi,1
SWIRE COKE - COCA COLA  - 20OZ,coke,0
Bottle Pepsi Throwback 20oz,pepsi,1
BVC - Mountain Dew Baja Blast 20 oz,pepsi,1
Canada Dry .,canada dry,2
BEV Diet Pepsi,pepsi,1
Diet Coke 16oz,coke,0
RT-Soda Cherry Coke 20oz Bottle,coke,0
Bottle Coke Diet Caffeine Free 20oz,coke,0
Bottle Canada Dry Mandar,canada dry,2
BVC - Coke Zero 20 oz,coke,0
BVC - Pepsi 20oz Max Zero,pepsi,1
BVC - Can Coke Cherry 12oz,coke,0
Mountain Dew Zero ,pepsi,1
Can Canada Dry 12oz,canada dry,2
IMP - Bottle Coke Orange Vanilla 20oz,coke,0
BVC - Pepsi Cherry 20oz,pepsi,1
2 for $2.50 Pepsi,pepsi,1
$1 Coke Add-on,coke,0
Nitro Pepsi Draft Cola 1,pepsi,1
Pepsi Zero Sugar 20oz,pepsi,1
Coke Zero Sugar,coke,0
Diet Pepsi Wild Cherry - 20 fl oz,pepsi,1
Mountain Dew Bottle 20 oz,pepsi,1
Coca-Cola 20 oz,coke,0
Bottle Mountain Dew Spark 20oz,pepsi,1
BVC Pepsi 20oz,pepsi,1
2 for 2 Pepsi,pepsi,1
MTN DEW REG,pepsi,1
Bottle Coke 20oz,coke,0
Bev - Diet Pepsi,pepsi,1
Soda Mountain Dew zero sugar 20o,pepsi,1
BVC - Bottle Pepsi Max 2,pepsi,1
Can Coke 355ml ,coke,0
Bottle Mountain Dew Zero20oz,pepsi,1
Diet Coke 500ml,coke,0
BVC - Pepsi Vanilla 20oz,pepsi,1
BVC Bottle Canada Dry Ginger Ale 20z,canada dry,2
Flavor--Shakes/Coke,coke,0
Mtn Dew 20 oz bottle,pepsi,1
20oz Mountain Dew,pepsi,1
Coke Soda 20oz Bottle,coke,0
BOTTLE PEPSI 20 OZ,pepsi,1
Soda Coke Can 12oz,coke,0
Canada Dry Lemon Lime Sparkling Water 20oz,canada dry,2
BVC - 2 for Coke $2,coke,0
BVC - Bottle Diet Mountain Dew Zero 20oz,pepsi,1
Pepsi 20 oz bottle,pepsi,1
Pepsi Mountain Dew Diet  btl 20o,pepsi,1
BVC-Coke 20oz,coke,0
Pepsi ZeroSugar,pepsi,1
Diet Pepsi ,pepsi,1
BVC- Coke Can 12 oz.,coke,0
BVC - Can Canada Dry Ginger Ale CF 12oz,canada dry,2
Mountain Dew Zero Sugar,pepsi,1
BVC - Bottle Diet Pepsi 20oz,pepsi,1
BVC - Promo 2 20oz Coke for 2.79,coke,0
Coke Cola Classic,coke,0
Coke Diet - 20oz,coke,0
Coke Classic 16oz,coke,0
Coca Cola Zero Sugar 7.5oz,coke,0
Pepsi Zero 20oz,pepsi,1
BVC - Bottle Coke Cherry Zero 20oz(1),coke,0
Canada Dry Sparkling Water Mandarin Orange 20oz,canada dry,2
Mtn Dew 20 oz,pepsi,1
Diet Mtn Dew Can,pepsi,1
COKE ZERO,coke,0
Pepsi Can 12oz,pepsi,1
Coca-Cola 12oz can,coke,0
Cherry Coke Zero,coke,0
COKE 20oz Bottle,coke,0
Can Pepsi Products,pepsi,1
BVC - Bottle Canada Dry Ginger Ale,canada dry,2
Soda Diet Pepsi can,pepsi,1
Bottle Coke Classic 12oz,coke,0
BVC - Can Pepsi Wild Cherry 12oz,pepsi,1
Soda Can Coke Zero,coke,0
PEPSI 20oz,pepsi,1
Diet Pepsi 12 zo Can,pepsi,1
Nitro Pepsi Vanilla,pepsi,1
BVC - Coke Products @ $1.72,coke,0
BVC - Can Coke 16oz,coke,0
Mtn Dew 20 oz,pepsi,1
Pepsi Cola Shop Cream Soda Cola 20oz,pepsi,1
BEV - 2 for $2.79 Pepsi,pepsi,1
Coca-Cola Starlight Zero,coke,0
BVC-Bottle Coke Classic 20oz,coke,0
Pepsi 20 oz.,pepsi,1
Coke  55202,coke,0
BVC - Bottle Pepsi Mango 20oz,pepsi,1
012000204951 Mtn dew melon 20,pepsi,1
Can Diet Coke,coke,0
Soda Pepsi Bottle 20 oz,pepsi,1
Soda Coke 12oz Can,coke,0
SM DIET COKE,coke,0
BVC - can mtn dew rise,pepsi,1
BVC Coke 20oz,coke,0
Cherry Pepsi 20oz,pepsi,1
Coke Zero 16oz,coke,0
Bottle Coke Starlight 20oz,coke,0
Cherry Coke Zero,coke,0
NEX - Bottle Pepsi 20oz,pepsi,1
MOUNTAIN DEW DIET,pepsi,1
Coke 12oz Can,coke,0
Diet Coke 20 oz bottle,coke,0
Pepsi Cola Vanilla 20oz,pepsi,1
Bev 20 oz Pepsi Diet,pepsi,1
Mountain Dew Diet 20oz,pepsi,1
Bottle Cherry Pepsi 20oz,pepsi,1
BVC - Coke Reg 20z,coke,0
Bottled Soda Pepsi,pepsi,1
Bev 20 oz Coke Zero,coke,0
Nurses Week Coke Cup,coke,0
Bottle Pepsi Zero 20oz,pepsi,1
Diet Pepsi 20 FL oz,pepsi,1
Soda Can Coke Diet,coke,0
BVC Coke 20oz Zero,coke,0
Canada Dry,canada dry,2
R NOO | COKE | CLASSIC COKE BTL 20 F,coke,0
Coke Classic 20oz Bottle,coke,0
1.79 Pepsi Combo,pepsi,1
Pepsi 7.5oz,pepsi,1
Coke Zero 20 oz,coke,0
BVC Mountain Dew 20oz Diet,pepsi,1
Coca Cola Cherry Vanilla 20oz,coke,0
Bottled Canada Dry,canada dry,2
Pepsi classic,pepsi,1
Bottle Mountain Dew Zero 20oz,pepsi,1
pepsi,pepsi,1
Bottle Cherry Pepsi 20oz,pepsi,1
2 for $2.22 Pepsi,pepsi,1
MTN Dew Watermelon,pepsi,1
Soda Cherry Coke Bottle,coke,0
Coca-Cola Cherry Vanilla Zero Su,coke,0
mountain dew diet,pepsi,1
Diet Mtn Dew 20 oz bottle,pepsi,1
Bottle Coke w/Lime 20oz,coke,0
Diet  Coke,coke,0
mountain dew 20 oz,pepsi,1
Bottle Coke Zero Starlight 20oz,coke,0
Canada Dry Gingerale 20 0z,canada dry,2
Pepsi Diet,pepsi,1
BVC - 2 for Coke,coke,0
RT-Bottle Pepsi Wild Cherry 20oz,pepsi,1
"BVC - Coke, Diet 20 oz",coke,0
Wild Cherry Pepsi,pepsi,1
BVC - Mountain Dew 20 oz Zero Calorie,pepsi,1
Coca-Cola (Diet Coke),coke,0
Coke Flavor Dreamworld Z,coke,0
Diet Coke 12oz Can,coke,0
Can Coca Cola Zero 12z,coke,0
COKE 12oz CAN,coke,0
Pepsi 12pk - Various,pepsi,1
coke zero,coke,0
BVC- Coca Cola 355 ML Mexican Coke,coke,0
Diet Coke 20oz Bottle,coke,0
COCA COLA - DIET - 20OZ,coke,0
diet coke 16oz,coke,0
BVC Diet Cherry Pepsi,pepsi,1
BVR - Pepsi Wild Cherry 20oz,pepsi,1
"Pepsi, Bottle 20 oz",pepsi,1
BVC Pepsi 20oz Diet,pepsi,1
BVC-Bottle Pepsi Diet Wild Cherry 20oz,pepsi,1
Bottle Mountain Dew Live Wire 20,pepsi,1
Can Coke Diet 12z,coke,0
M NSM  | Mountain Dew | Diet BTL 20 F,pepsi,1
Pepsi Cola Soda Shop Black Cherry Cola 20oz,pepsi,1
Bottle Pepsi Sierra Mist Twist,pepsi,1
RT-Bottle Pepsi Max 20oz,pepsi,1
Coke Cherry Vanilla,coke,0
BVC Can Mountain Dew Rise,pepsi,1
BVC Pepsi 20oz Diet,pepsi,1
BVC -  Bottled Pepsi Mango 20oz,pepsi,1
Mexican Coke,coke,0
BVC - Can Coke Zero 12oz,coke,0
Pepsi - Zero Sugar Zero Sugar 20 oz. Bottle,pepsi,1
Mtn Dew VooDew,pepsi,1
Can Mountain Dew Kicksta,pepsi,1
BVC - Bottle Canada Dry Pomegran,canada dry,2
Coca Cola Orange Vanilla,coke,0
Cherry Coke 20 oz(2),coke,0
BVC - Bottle Pepsi Zero Suger Wild Cherry 20oz,pepsi,1
MOUNTAIN DEW - ORIGINAL - 20OZ,pepsi,1
Bev - Coke ZERO,coke,0
BVC - Coke Zero,coke,0
Cherry Pepsi 20oz,pepsi,1
Bottled Pepsi Wild Cherry,pepsi,1
R NOO | COKE | COKE ZERO BTL 20 F,coke,0
Coke Can,coke,0
Coke bottle glass 355ml,coke,0
Diet Pepsi Cherry,pepsi,1
8oz Coke Aluminum,coke,0
PEPSI 12PK,pepsi,1
BVC - Mountain Dew Zero,pepsi,1
BVC-Pepsi Diet 20oz,pepsi,1
Orange Vanilla Coke,coke,0
"Diet Coke, 20 fl oz",coke,0
BVC - Can Coke Diet 16oz,coke,0
Canada Dry Ginger Ale with Lemonade 20oz,canada dry,2
BVC - Bottle Mountain Dew Live Wire 20oz,pepsi,1
BVC Bottle Coke Cherry Zero 20oz,coke,0
BVC - Bottle Diet Cherry Pepsi 20oz(1),pepsi,1
BVC - Bottle Diet Pepsi Classic Taste Soda 20oz,pepsi,1
Bottle Diet Pepsi 20oz Bottle,pepsi,1
Pepsi 20oz 2 for $2,pepsi,1
BVC - Diet Mtn Dew 12oz C,pepsi,1
Pepsi Fire,pepsi,1
Coke 20oz any flavor,coke,0
Bottle Coke Zero Cherry 20oz Bot,coke,0
BVC - Mountain Dew 20 oz.,pepsi,1
20oz Coke/pepsi,coke,0
BVC-Pepsi 20oz,pepsi,1
Coca Cola Cherry Zero,coke,0
Diet pepsi 20 oz,pepsi,1
BVC - Bottle Pepsi Live Wire Orange 20oz,pepsi,1
1 liter pepsi,pepsi,1
Pepsi 20oz 2 for $2.79,pepsi,1
Soda Pepsi Diet Caffeine,pepsi,1
Bottle Pepsi Max 20z,pepsi,1
BVC - Bottle Canada Dry Seltzer ,canada dry,2
bvc - bottle coke diet 20oz,coke,0
MTN DEW KICKSTART FRUIT PUNCH,pepsi,1
Pepsi MAX,pepsi,1
Coke Canned Soda,coke,0
Bev - Cherry Pepsi,pepsi,1
BVC - Bottle Coke Zero Cherry Vanilla 20oz,coke,0
Mtn. Dew 20 oz bottle,pepsi,1
Canada Dry Ginger Ale,canada dry,2
BVC Bottle Mountain Dew Code Red 20z,pepsi,1
Soda Cherry Zero Coke 20oz Bottl,coke,0
Canada Dry Ginger Ale,canada dry,2
Coke btl Cherry Zero,coke,0
BVC - Bottle Canada Dry Lemon Li,canada dry,2
Diet Coke 16 oz,coke,0
Pepsi Zero Wild Cherry,pepsi,1
Pepsi 20 oz. Bottle,pepsi,1
Mtn Dew Rise Strawberry Melon Sp,pepsi,1
Coke Classic - 20oz,coke,0
Bottled Pepsi max,pepsi,1
COCA COLA - ORIGINAL - 20OZ,coke,0
Dt Cherry Pepsi,pepsi,1
Pepsi 2 for $2.50,pepsi,1
Speedster - Coke 20oz,coke,0
"Coke, Diet 20oz",coke,0
2 for $2 Pepsi,pepsi,1
classic coke,coke,0
Fountain Coke,coke,0
R NSM | COKE | DIET COKE BTL 20 F,coke,0
Diet Coke 20 oz.,coke,0
Mountain Dew Code Red 20oz,pepsi,1
Diet Pepsi Caffeine Free 12oz,pepsi,1
COKE - DIET - 20OZ,coke,0
Soda Coke Cherry Vanilla 20oz Bo,coke,0
Pepsi Diet 20fl oz,pepsi,1
BVC - Bottle Coke Vanill,coke,0
Coca-Cola,coke,0
Mountain Dew Live Wire 20oz,pepsi,1
BVC-Can Coke Zero 12oz,coke,0
BVC - Canada Dry Mandarin Seltze,canada dry,2
Diet Coke 20 Fl z,coke,0
Diet Coca Cola,coke,0
BVC Pepsi,pepsi,1
BVC-Coke Diet 20oz,coke,0
BVC Coke Zero Cherry,coke,0
BVC-Can Pepsi Diet 12oz,pepsi,1
Coke 20oz - Wingit,coke,0
20Oz Pl Pepsi Ss Crm Sda,pepsi,1
Pepsi Wild Cherry 20oz Btl,pepsi,1
BVC - Can Canada Dry Original Sp,canada dry,2
Coca-Cola (Zero Sugar),coke,0
20oz Diet Coke,coke,0
BVC - Coke_Cherry Vanilla (20 oz Bottle),coke,0
12oz Coke Cup,coke,0
bottled cherry coke,coke,0
Canada Dry Ginger Ale 12oz,canada dry,2
Pepsi - Diet,pepsi,1
cherry coke zero bottle,coke,0
Pepsi Mango,pepsi,1
Soda Cherry Pepsi 20oz Bottle,pepsi,1
Pepsi Super Bowl Ltd Edition Bottle 16oz,pepsi,1
KOK Diet Coke,coke,0
Mountain Dew Soda Zero Sugar 20oz,pepsi,1
Cherry Coke Can 16oz,coke,0
20oz Pepsi Zero,pepsi,1
Mtn Dew Voltage,pepsi,1
BVC- Soda 20 oz Coke Cherry Vanilla,coke,0
Diet Coke 20 oz.,coke,0
Mountain Dew btl 20oz,pepsi,1
BVC-Bottle Mountain Dew Code Red 20oz,pepsi,1
Bev 20 oz Coke Cherry Zero,coke,0
BVC - Bottle Mountain Dew Voltage 20oz(1),pepsi,1
Can Canada Dry Mandarin Orange 12 floz,canada dry,2
BVC- Soda 20 oz Mountain Dew Live Wire,pepsi,1
"Coke, Cherry",coke,0
Soda Can Coke,coke,0
Coca Cola 16oz,coke,0
BVC - Canada Dry Sparkling Cranberry 20oz,canada dry,2
Diet Pepsi Silver Label - 20oz,pepsi,1
bottled cherry coke zero,coke,0
Bottle Cherry Coke 20oz,coke,0
Soda Diet Coke,coke,0
bottled coke - pickup at vegging,coke,0
BVC - Can Pepsi Zero Sugar 12oz,pepsi,1
Soda Canada Dry Ginger A,canada dry,2
Canada Dry Lemon Lime Seltzer 16.9oz,canada dry,2
Bottle Pepsi Zero,pepsi,1
Coke Energry Drink Zero Sugar,coke,0
Soda Pepsi Diet 12oz Can,pepsi,1
Coca Cola Dreamworld Zer,coke,0
BVR - Pepsi Max 20oz,pepsi,1
Soda Coke 2L,coke,0
Coke - Diet,coke,0
Soda Pepsi Wild Cherry 20oz,pepsi,1
BVC Pepsi,pepsi,1
Coke- Classic 20oz*,coke,0
Bottle Pepsi Diet 20 oz,pepsi,1
Pepsi Mango ZERO 20oz,pepsi,1
Whild Cherry Pepsi,pepsi,1
Mtn. Dew Zero Sugar,pepsi,1
BVC - Can Canada Dry Lemon Lime ,canada dry,2
BVC - Diet Wild Cherry Pepsi,pepsi,1
Soda Cherry Coke Zero Sugar 20oz,coke,0
Cherry Pepsi Zero,pepsi,1
2 for $3 Coke,coke,0
Bottle Diet Pepsi 20 oz,pepsi,1
Bottle Coca Cola Zero 20oz,coke,0
Diet Coke Caffeeine Free,coke,0
BVC - Coke Zero_Cherry Vanilla (20 oz Bottle),coke,0
LG COKE ZERO,coke,0
Bev 20 oz Canada Dry Diet,canada dry,2
COKE ZERO 12oz CAN,coke,0
20-12oz Coke Can or 10 oz Dasani,coke,0
Diet Coke Can 12oz,coke,0
Coke- Diet 20oz*,coke,0
BVC- Bottle Coke Peace Tea 23oz,coke,0
BVC - Mountain Dew Live Wire 20oz,pepsi,1
Coca-Cola (Regular),coke,0
BVC- Soda 20 oz Coke Cherry Vanilla Zero,coke,0
canada dry,canada dry,2
BVC - Canada Dry Ginger Ale,canada dry,2
Diet Pepsi 20 oz bottle,pepsi,1
BVC- Can 12 oz  Coca Cola,coke,0
COKE CHERRY 20 OZ,coke,0
Bottled Mexican Coke,coke,0
20oz Mountain Dew Red,pepsi,1
Cherry Coke Zero 20 oz.,coke,0
BVC Coke Cherry,coke,0
Coke Bottles,coke,0
Pepsi Can 16oz,pepsi,1
BVC - Bottle Pepsi Diet Wild Cherry,pepsi,1
BVC-Coca Cola Zero Sugar 20oz,coke,0
COKE Diet 20oz Bottle,coke,0
M NSM | COCA COLA | GLASS COKE GLS 12 F,coke,0
Diet Coke 20z,coke,0
Diet Pepsi Caffeine Free 20oz,pepsi,1
Pepsi Can 16oz,pepsi,1
Vanilla Coke,coke,0
BVC- Soda 20 oz Coke Diet Caffeine,coke,0
Pepsi Mango,pepsi,1
Bottle Diet Pepsi 20oz,pepsi,1
BVC- Soda 20 oz Canada dry Lemon Lime,canada dry,2
Coke 16oz Can,coke,0
Coca-Cola Cane Sugar 355 mL,coke,0
BVC-Bottle Coke Vanilla 20oz,coke,0
BVC - Bottle Mountain Dew White Out 20oz,pepsi,1
BVC Bottle Coke Vanilla 20oz,coke,0
BVC - Coke Cherry zero,coke,0
Fountain Diet Coke,coke,0
Coca-Cola Cherry Vanilla,coke,0
RS Coke,coke,0
BVC - Can Coke Cherry 16oz,coke,0
BVC - Bottle Cherry Vanilla Coke 20oz,coke,0
Diet Mountain Dew 20oz,pepsi,1
"BVC - Mountain Dew Zero Sugar, 20oz",pepsi,1
Pepsi can 12fl oz,pepsi,1
Bottle Aluminum Coke 8.5,coke,0
Bottle Coke Zero Sugar 20oz,coke,0
BVC - Bottle Mountain Dew Major Melon Zero 20oz,pepsi,1
Mountain Dew Baja Gold,pepsi,1
SODA CANADA DRY DIET 20OZ,canada dry,2
BVC - Pepsi Regular,pepsi,1
canned diet coke - pickup at veg,coke,0
BVC - Mountain Dew 20z,pepsi,1
Coca Cola Cherry Vanilla,coke,0
Coca Cola Zero Sugar 20oz,coke,0
Pepsi Diet Bottle,pepsi,1
Coca cola Zero Sugar,coke,0
Cherry Pepsi 12oz Can,pepsi,1
Pepsi Diet Cherry 20oz,pepsi,1
MTN Dew Kickstart - Orange,pepsi,1
Coca-Cola Cherry,coke,0
Pepsi 12pk,pepsi,1
2 for $2 coke,coke,0
Mountain dew,pepsi,1
Mtn Dew Zero,pepsi,1
Diet Coke 12oz Can,coke,0
BVC - Classic Diet Pepsi,pepsi,1
Bottle Regular Pepsi 20oz(1),pepsi,1
MTN Dew Kickstart - Fruit,pepsi,1
Bottle Pepsi Diet Twist 20oz,pepsi,1
BVR - Mountain Dew Code Red 20oz,pepsi,1
Coke Zero 20 oz.,coke,0
Mountain Dew Rise Tropical Sunri,pepsi,1
BVC Bottle Coke Cherry 20oz,coke,0
GD Coca-Cola Truffle(1),coke,0
Coke with Coffee,coke,0
Mountain Dew Code Red,pepsi,1
Bottle Pepsi 20oz Bottle,pepsi,1
SODA PEPSI MAX,pepsi,1
Mountain dew  zero,pepsi,1
BVC - Pepsi Bottled 20oz,pepsi,1
BVC- Bottle Pepsi Diet Wild Cherry,pepsi,1
Canada Dry Ginger Ale 20oz,canada dry,2
BVC - Bottle Mountain Dew code r,pepsi,1
20 Coke,coke,0
Pepsi 16,pepsi,1
pepsi zero,pepsi,1
PEPSI - ORIGINAL - 20OZ,pepsi,1
Coke Orange Vanilla,coke,0
BVC - Mountain Dew Major Melon 20oz,pepsi,1
20oz Cherry Pepsi,pepsi,1
Can Coke Zero Cherry 12oz,coke,0
Mountain Dew Can 16oz,pepsi,1
BVC - Coke Zero 20 Oz.,coke,0
CANADA DRY  12 OZ.,canada dry,2
Mountain Dew Major Melon,pepsi,1
Diet Coke Can,coke,0
Mountain Dew Can 16oz,pepsi,1
2 for 2.00 Coke/Pepsi,coke,0
BVC - Can Coke Zero Cherry 12oz,coke,0
Soda Coke Zero Sugar Cherry 20oz,coke,0
Coke Cherry Bottle,coke,0
Coke - 20oz,coke,0
Bev - Pepsi 20oz,pepsi,1
Dite Pepsi ,pepsi,1
Mountain Dew Zero 20oz,pepsi,1
Pepsi Salted Caramel 20oz,pepsi,1
MTN DEW ZERO,pepsi,1
BVC-Bottle Coke Cherry Vanilla Coke 20oz,coke,0
Canada Dry,canada dry,2
Bottle Cherry Vanilla Coke Zero,coke,0
BVC - Bottle Mountain Dew Baja Blast,pepsi,1
BVC - Pepsi Can,pepsi,1
Coke 20oz 2 for $2,coke,0
BVC - Bottle Pepsi Wild ,pepsi,1
BVC MTN DEW ZERO,pepsi,1
Bottle Canada Dry zero sugar 20o,canada dry,2
BVC-  Coke Coffee,coke,0
BVC- Soda 20 oz Canada dry sparkling seltzer orang,canada dry,2
COCA COLA - ORIGINAL,coke,0
BVC-Bottle Mountain Dew Voltage 20oz,pepsi,1
Mexican Coke,coke,0
Bev - Cherry Coke,coke,0
Coca-Cola Cherry Vanilla,coke,0
coke products,coke,0
BVC - Coke Zero. Cherry Vanilla,coke,0
M NSM  | Pepsi | Diet BTL 20 F,pepsi,1
Soda Pepsi Diet 20oz,pepsi,1
Bottle Diet Pepsi Code R,pepsi,1
Diet Mountain Dew,pepsi,1
RT-Bottle Canada Dry Ginger Ale 20oz,canada dry,2
20 oz MOUNTAIN DEW,pepsi,1
Bottle of Diet Coke,coke,0
20oz Diet Mountain Dew,pepsi,1
BVC-Bottle Pepsi Diet 20oz,pepsi,1
Pepsi 20oz 2 for $2.22,pepsi,1
Pepsi 20z,pepsi,1
BVC - Bottle Coke Zero Cherry 20oz(1),coke,0
Coke Zero 20 oz.,coke,0
coke 355ml bottle,coke,0
Grape Crush Pepsi,pepsi,1
Coke bottle,coke,0
Diet Cherry Pepsi,pepsi,1
Bottle Coke Black Cherry Vanilla,coke,0
BVC Mountain Dew Code Red,pepsi,1
Diet Pepsi 12 oz Can,pepsi,1
Coke Zero Can 16oz,coke,0
Bottle Mountain Dew White Out 20,pepsi,1
Coca-Cola Zero Cherry,coke,0
Soda Cherry Vanilla  Coke 20oz Bottle,coke,0
Pepsi 20 oz bottle,pepsi,1
Diet Mountain Dew 20 oz,pepsi,1
BVC - Mountain Dew Zero ,pepsi,1
Coke/Pepsi 20 oz,coke,0
Soda Mountain Dew 20oz bottle,pepsi,1
.99 canned coke,coke,0
canada dry,canada dry,2
Bottle Coke Black Cherry Vanilla 20oz,coke,0
Bottle Mountain Dew Major Melon 20oz,pepsi,1
Cherry Coke 16oz,coke,0
Zero Coke 20 oz,coke,0
Soda Pepsi Diet Wild Cherry 20oz,pepsi,1
20oz Coke,coke,0
20 oz Coke,coke,0
Cherry Zero Coke 20 oz(1),coke,0
Pepsi Mountain Dew btl 20oz,pepsi,1
Bottled vanilla coke,coke,0
BVC - Bottle Pepsi 20 oz,pepsi,1
Mountain Dew Baja Blast Zero Sugar,pepsi,1
BVC - Can Canada Dry Ginger Ale Cranberry 12oz,canada dry,2
Soda Diet Coke  20oz Bottle,coke,0
BVC - Mtn Dew Baja Blast,pepsi,1
BVC - Bottle Coke Classic 12oz,coke,0
Mtn Dew Diet,pepsi,1
Bottle Pepsi Diet Silver Lable,pepsi,1
BVC-Coke Cherry 20oz,coke,0
Pepsi Wild Cherry,pepsi,1
BVC Pepsi Diet 20oz,pepsi,1
CLASSIC COKE 20oz,coke,0
CANADA DRY GINGER ALE 12oz CAN (,canada dry,2
Asst. Bottled Coke - Staff,coke,0
Coke 16oz Cans,coke,0
Coca-Cola Cherry Vanilla Zero,coke,0
BVC - Bottle Pepsi Diet 20oz+,pepsi,1
Pepsi Diet 20oz,pepsi,1
BVC-Cherry Vanilla Coke ,coke,0
Mtn Dew Melon 20 oz,pepsi,1
Bottle Mountain Dew Zero 20oz,pepsi,1
Bottle Mountain Dew Baja Blast,pepsi,1
Coca Cola Classic 8oz Bottle 6 pack,coke,0
Can Canada Dry Lemon Lime 12 floz,canada dry,2
Mountain Dew Code Red 20oz BTL,pepsi,1
COKE â Fountain Soda 24oz,coke,0
Bottle Mountain Dew Major Melon ,pepsi,1
20oz Bottle Coke Classic,coke,0
Bottled Mountain Dew Code Red,pepsi,1
Canada Dry Original Sparkling Seltzer,canada dry,2
Diet Pepsi Can 12oz,pepsi,1
SM COKE ZERO,coke,0
Pepsi Diet 20 fl,pepsi,1
Mountain Dew Rise Strawberry Mel,pepsi,1
Coke Glass 1liter,coke,0
BVC - PEPSI Diet 20oz,pepsi,1
BVC - Bottle Coke Diet Caffeine ,coke,0
BVC - Bottle Canada Dry Sparkling Water Lemon Lime,canada dry,2
